2632,74
2645,74
2645,48
2645,74
6373,48
6373,57
6373,33
6373,18
23813,48
23813,33
23813,74
23813,18
5366,33
5366,38
5853,35
5853,17
5853,45
5853,18
5741,35
5741,41
5741,37
5741,18
6385,74
6385,5
6537,48
6537,26
6537,33
6537,49
6537,74
5612,35
5612,56
3588,57
3588,33
3588,18
2649,49
2649,35
2649,26
2649,33
2649,74
24448,26
24448,33
685,26
685,33
685,25
5515,46
5515,37
3440,37
3440,56
5022,48
5022,26
5022,33
5020,26
5020,41
1553,57
1553,48
1553,33
6427,30
6427,18
3287,48
3287,33
3287,74
24620,33
24620,18
5776,74
5776,37
6423,35
6423,30
6423,74
1523,26
1523,28
1523,56
21728,44
21728,62
21728,74
21755,57
21755,74
2667,21
2667,41
2667,30
2546,37
2546,28
2546,44
24571,46
24571,6
24571,34
24571,44
3068,41
3068,70
3068,5
3068,55
3068,16
23878,26
23878,46
1555,26
1555,33
3859,48
3859,33
3859,49
3859,56
3859,74
5901,48
5901,49
6354,48
6354,40
6354,57
6354,18
5210,48
5210,26
5210,33
5210,74
24888,35
24888,48
24888,26
6487,48
6487,40
6487,57
6487,33
6487,18
23802,35
23802,48
23802,41
23802,16
25618,35
25618,48
25618,41
25618,66
25618,37
25618,18
5301,33
5301,49
5301,18
663,44
663,74
26265,74
26265,6
26265,40
26265,57
26265,33
26193,74
6377,35
6377,17
6377,18
1768,26
1768,18
23695,35
23695,48
23695,26
23695,34
23695,46
5944,44
5944,45
5944,74
5863,30
5863,2
6395,35
6395,48
6395,62
665,65
665,37
665,44
1540,37
1540,41
1540,39
1540,30
1540,74
1540,4
427,41
427,33
427,26
1656,26
1656,37
1656,25
1656,74
6000,74
6000,57
6340,74
6340,41
6340,55
2673,35
2673,21
2673,41
2673,30
5534,2
5534,74
5534,41
5056,48
5056,39
5056,34
25622,30
25622,41
25622,74
1089,38
1089,26
1089,33
1089,48
2932,37
2932,74
2932,56
2932,63
23859,30
23859,18
5027,65
5027,37
5043,41
5043,37
3756,28
3756,73
5062,70
5062,5
6422,33
6422,48
6422,73
6422,74
24583,37
24583,25
24583,74
24630,35
24630,37
24630,56
3400,26
3400,56
3400,18
25717,74
25717,30
25717,37
25717,63
6492,41
6492,37
6492,35
24608,48
24608,33
24608,74
24846,57
24846,41
24846,74
5149,35
6289,35
6289,26
6186,62
6186,35
6186,48
6186,18
6043,48
6043,33
6043,56
6043,74
5894,48
5894,57
5894,33
5848,26
5848,33
5848,56
6187,48
6187,49
5845,48
5845,26
5845,33
26015,65
26015,35
26015,33
26015,37
26015,45
26015,46
2530,38
2530,17
2530,48
3531,35
3531,45
5885,16
5885,18
6388,35
6388,48
6388,34
6388,46
5797,33
5797,48
5797,74
5797,18
439,66
439,26
439,33
439,48
3464,26
3464,41
3464,66
3464,33
24174,6
24174,44
24174,16
191,65
191,37
191,62
191,44
191,74
6328,74
6328,70
6328,74
969,37
969,28
969,41
969,30
842,26
842,21
842,41
842,30
842,74
842,4
779,38
779,26
779,33
779,48
779,25
413,37
413,21
413,30
413,74
25619,65
25619,74
809,26
809,28
809,30
5045,6
5045,26
5045,44
856,65
856,26
856,37
856,6
856,74
856,34
856,74
5548,74
5548,35
6470,30
6470,70
6470,18
6470,41
6470,25
2539,26
2539,64
2539,41
2539,73
4349,35
4349,30
5798,45
5798,37
24584,35
24584,41
24584,37
24584,74
24628,74
24628,21
24628,26
24628,66
24628,33
25588,65
25588,70
25588,5
25588,16
25588,18
26190,48
26190,5
26190,33
26190,17
26190,16
24201,35
24201,17
24201,74
6383,65
6383,21
6383,74
26208,74
26208,35
26208,50
26208,49
25587,65
25587,70
25587,5
25587,16
25587,18
5946,44
5946,74
4585,26
4585,18
5902,26
5902,33
5902,56
5902,74
26189,48
26189,57
26189,33
26189,17
23494,35
23494,41
23494,37
23494,18
667,26
667,57
6359,35
6359,48
6359,45
6359,74
6169,56
6022,35
6022,45
6022,74
21678,26
21678,34
21678,41
21678,18
6086,30
6086,28
6086,2
6270,35
21778,25
21778,44
21778,16
21778,18
21778,35
21778,6
2742,39
2742,37
2742,34
697,26
697,21
697,73
5806,41
5806,55
5806,33
5806,46
1064,66
1064,26
1064,57
1064,33
1064,48
1064,6
964,66
964,57
964,41
964,33
964,48
964,74
21717,26
21717,37
21717,74
21717,65
2760,26
2760,41
2760,33
688,35
688,28
688,41
1574,37
1574,21
1574,41
1574,74
1600,41
1600,33
1600,48
1600,74
1600,26
1600,74
1600,56
2586,37
2586,21
2586,41
2993,21
2993,48
2993,26
2993,41
2993,66
2993,33
4388,21
4388,33
3120,37
3120,35
3120,62
6330,63
6330,74
2843,26
2843,37
281,66
281,37
281,26
281,16
281,63
5523,74
5523,30
5523,37
5523,16
5523,44
3463,30
3463,41
3463,66
3463,33
25585,65
25585,35
25585,30
25585,26
2540,26
349,65
349,37
23772,35
23772,48
23772,41
23772,55
6175,35
6175,41
20213,35
20213,37
26222,35
26222,37
26222,45
26222,18
6061,35
6061,25
6484,37
6484,17
6484,45
6168,33
20170,57
20170,33
20170,25
20170,18
20170,74
25816,65
25816,35
25816,30
25816,37
25816,44
25816,74
24365,65
24365,35
24365,30
24365,37
24365,44
24365,74
26197,35
26197,48
26197,33
26197,74
26232,74
3435,34
3435,41
1769,26
1769,34
1769,18
23924,35
23924,37
23924,44
5842,49
5842,74
6418,48
6418,21
6418,33
6418,74
3489,21
3489,41
3489,33
5031,26
5031,33
5057,48
5057,41
5057,39
710,26
710,37
710,44
2762,65
2762,37
2762,62
2762,74
4181,21
4181,26
4181,33
3375,44
853,37
853,21
23818,33
23818,46
23818,57
2591,26
2591,57
2591,48
2591,46
5988,48
5988,21
5988,33
5988,56
5988,74
5526,74
5526,39
5526,56
25697,65
25697,35
25697,30
25697,26
25697,37
25697,56
25697,74
24589,55
24589,68
24589,74
5990,35
5990,74
23871,35
23871,74
23871,5
23871,73
5970,26
5970,48
5970,33
5970,74
5969,48
5969,33
5992,16
5992,63
5992,18
24667,26
24667,33
24667,56
24667,46
6486,35
6486,37
6486,44
4907,74
2529,38
2529,26
2529,48
2529,70
2529,33
2529,27
6166,33
6060,48
6060,33
6060,26
6060,74
24336,30
24336,2
24336,26
24336,33
24336,25
24336,18
26194,35
26194,66
26194,37
6052,37
6052,44
6052,18
5740,35
5740,37
5740,44
5740,45
23704,65
23704,35
23704,26
26192,48
26192,26
26192,33
26192,74
3251,34
3251,49
3251,74
2528,38
2528,26
2528,48
2528,70
2528,33
2528,27
6062,35
6062,28
5625,65
5625,44
5625,18
24570,48
24570,55
24570,68
24570,74
818,26
818,37
818,21
818,33
818,30
818,74
6308,37
6308,56
1661,26
1661,37
1661,44
1661,6
1661,56
5858,74
686,57
686,21
686,41
686,33
686,48
686,74
2654,26
2654,49
2654,44
2654,64
2654,56
1071,26
1071,37
1071,44
1071,74
3106,21
3106,26
3106,68
59,28
59,30
59,41
297,65
297,35
297,37
297,44
297,28
1376,65
1376,26
1376,48
1376,33
2747,26
2747,74
2592,65
2592,64
2592,37
2592,41
2592,48
2592,55
5993,65
5993,37
5993,74
2724,21
2724,41
2724,26
2724,33
23877,35
23877,56
23877,74
1663,26
1663,37
1663,44
1663,6
1663,56
3530,40
3530,57
3530,30
3530,33
3530,18
5030,48
5030,26
5030,33
75,74
6167,33
3614,35
3614,33
3614,74
3614,50
22082,48
22082,26
22082,33
22082,74
26227,18
2169,38
2169,37
2169,48
2169,35
2169,30
2169,70
2169,41
2169,25
2169,18
2169,5
5846,74
2596,26
2596,35
2596,48
2596,18
3270,48
3270,26
3270,33
3270,74
5898,35
5898,37
5395,18
23835,48
23835,46
6482,26
6482,37
6482,74
6190,48
6190,33
6387,35
6387,30
6387,74
6387,74
2522,38
2522,26
2522,64
2522,49
2522,18
26228,35
26228,37
26228,45
26228,18
6400,35
6400,48
6400,18
3819,26
3819,33
3819,18
1662,26
1662,37
1662,44
1662,6
1662,56
2584,26
2584,48
2584,74
2584,34
24609,74
24609,6
2661,21
2661,37
2661,65
2661,41
2661,74
21603,37
21603,62
21603,74
5018,41
5018,37
1624,68
1624,48
1624,25
1624,55
1624,74
1624,16
5033,41
5033,37
5033,45
5788,18
177,35
177,45
177,74
21633,74
21633,26
21633,33
846,65
846,37
846,74
1270,65
1270,37
1270,21
1270,30
1270,5
25663,35
25663,63
25663,74
861,26
861,33
861,48
861,74
861,56
5532,35
5532,16
5532,18
5532,63
1732,37
1732,45
1732,26
21680,57
21680,18
2676,21
2676,57
2676,33
2676,74
419,49
419,26
419,48
419,18
664,26
664,48
664,27
25069,65
25069,35
24253,37
24253,46
3217,34
3217,49
3217,74
4598,44
4598,27
5873,74
5873,50
5873,35
2690,26
2690,35
2690,48
2690,33
2690,18
2658,57
2658,48
2658,33
2658,74
25346,48
25346,27
25346,16
25346,18
5895,26
5895,49
24092,17
24092,64
24092,74
24092,74
5730,33
5730,74
23797,65
23797,41
23797,37
23797,45
5847,48
5847,33
5847,73
5847,18
2740,48
2740,40
2740,57
2740,33
2583,66
2583,26
2583,21
2583,48
3451,64
3451,18
1665,57
1665,48
1665,33
441,26
441,44
441,6
441,30
173,37
173,28
173,6
173,41
24572,65
24572,30
24572,37
24572,44
24572,18
333,26
333,33
5789,46
5789,26
5789,33
897,37
897,74
897,34
1715,26
1715,44
1530,37
1530,45
1530,4
5809,35
5809,74
21750,41
21750,33
21750,18
5029,37
5029,44
5029,65
2601,33
2601,48
324,26
324,35
324,48
324,4
324,33
988,26
988,64
988,39
988,49
988,56
444,66
444,26
444,28
444,25
444,56
2578,28
2578,26
5860,48
5860,57
5860,33
5860,18
5729,48
5729,33
2519,38
2519,48
2519,27
1829,65
1829,26
1829,27
2534,38
2534,26
2534,27
6023,33
6023,74
2307,38
2307,65
2307,26
2307,27
2307,18
2514,26
2514,33
2514,27
2514,18
2515,38
2515,17
2515,64
2515,37
2515,27
26266,74
26266,50
26266,48
26266,33
24893,48
24893,33
24893,56
24893,74
26155,26
26155,33
26155,74
6403,35
6403,41
6403,18
6021,35
6021,45
6021,49
6021,18
6174,30
6174,74
3796,26
3796,33
3796,18
2516,38
2516,27
2516,18
5830,41
5830,33
5830,73
5830,45
2575,65
2575,26
2575,41
2575,33
2575,48
2575,73
857,28
857,41
857,44
857,6
857,30
3516,30
3516,70
3516,41
3516,5
3516,46
5795,74
5795,26
5795,39
3071,41
3071,70
3071,5
3071,55
5542,34
5016,30
5016,41
5016,37
1407,35
1407,37
1407,28
1407,41
1407,55
1407,2
1816,26
1816,37
1816,44
1816,6
1178,38
1178,41
1178,44
1178,6
1178,46
4155,41
4155,28
4155,30
289,66
289,26
289,39
289,4
21675,65
21675,74
21675,28
4400,34
4400,41
5995,73
5995,37
5995,44
5995,74
5707,44
5707,46
1635,57
1635,40
1635,33
5786,74
5786,65
5786,37
5786,45
5896,74
23852,40
23852,33
23852,38
23852,74
3295,37
24277,18
24277,35
24277,65
21327,35
6039,35
6039,18
2518,38
2518,48
2518,49
2518,64
2518,27
2517,38
2517,26
2517,44
2517,27
3369,35
3369,26
5373,33
5373,38
5373,27
5373,18
22321,48
22321,57
22321,28
22321,73
22321,16
22321,74
5879,48
5879,26
5879,74
2527,38
2527,17
2527,33
2710,26
2710,33
2710,18
24052,74
359,35
359,44
359,30
359,41
25978,48
25978,33
25978,16
25978,18
3367,35
3367,18
23829,35
23829,37
23829,74
2535,38
2535,26
2535,44
2535,48
2535,27
2535,56
1078,37
1078,21
1078,5
291,26
291,21
291,48
291,33
845,37
845,44
845,6
845,18
845,16
25742,68
25742,16
25742,74
25742,48
6345,21
6345,26
6345,56
1359,38
1359,26
1359,25
1359,74
1359,35
1359,48
23811,40
23811,18
23811,57
1511,26
1511,21
6421,37
1598,26
1598,64
1598,57
2585,49
2585,37
2585,4
2585,34
714,65
714,37
714,21
714,44
2764,48
2764,41
2764,33
2595,26
2595,37
2595,25
2595,74
5575,30
5575,70
5575,41
5575,25
23838,30
23838,74
24602,74
759,37
759,21
759,41
25233,41
25233,5
25233,28
25233,37
25233,16
23861,35
23861,40
23861,57
6256,46
6256,48
6256,33
23925,48
23925,33
23925,16
2537,38
2537,26
2537,27
2537,56
6386,30
6386,74
5103,38
5103,27
5103,56
6254,35
6254,48
6254,27
6254,18
6490,33
6490,74
5739,33
5739,74
5721,74
6404,35
6404,41
6404,18
2521,38
2521,17
2521,26
2521,27
6513,48
6513,30
6513,26
6513,16
6513,56
25007,74
2525,38
2525,26
2525,48
2525,33
2525,27
2525,56
2524,38
2524,65
2524,35
2524,37
6381,35
6381,48
6381,16
6381,18
2532,38
2532,26
2532,35
2532,27
2532,18
5375,33
5375,27
5375,18
24557,48
24557,40
24557,33
5507,35
5507,37
5507,63
5507,74
5556,74
5556,21
5556,56
5556,45
782,65
782,37
782,44
782,74
25696,74
25696,41
25696,55
25696,68
980,37
980,21
952,65
952,66
952,35
952,48
952,33
5506,73
5506,64
5802,34
2783,35
2783,26
6325,68
6325,74
6325,16
990,37
990,21
990,41
6481,35
6481,41
6481,37
5064,26
5064,33
5064,74
5525,74
5525,37
5525,44
311,37
311,45
311,44
1547,70
1547,41
1547,28
1547,16
1626,57
1626,68
1626,48
1626,25
1626,55
6445,37
6445,16
6445,74
2614,65
2614,35
2614,37
2614,21
2614,28
249,65
249,37
249,21
249,62
249,74
249,5
6521,35
6521,74
6521,74
2533,38
2533,26
2533,33
2533,27
2533,56
2696,35
2696,26
2696,33
2696,18
2520,38
2520,26
2520,27
2520,18
343,26
5734,33
5734,74
5737,33
5737,74
5743,38
5743,27
5731,33
5731,74
6380,35
6380,48
6380,16
6380,18
1817,26
1817,57
1817,27
1817,38
5936,26
5936,73
23553,48
23553,33
5374,33
5374,26
5374,18
5374,27
5736,74
6258,74
6065,35
3103,26
3103,33
3103,74
3103,16
713,37
713,28
713,41
713,74
713,44
713,64
5038,2
5038,70
5038,5
866,35
866,37
866,25
866,62
866,30
866,4
866,74
866,63
451,65
451,37
6326,26
6326,37
6326,74
1083,21
1239,26
1239,64
1239,37
899,26
899,33
899,48
899,25
899,56
1505,26
1505,37
1505,25
1505,74
25615,48
25615,33
24978,26
24978,33
24978,25
24978,18
5994,40
5994,57
5994,18
3786,26
3786,34
3786,33
2708,65
2708,45
2708,25
2708,37
2708,17
877,26
877,48
877,39
877,33
877,38
5513,33
5513,73
5513,18
991,26
991,21
991,33
991,37
1655,37
1655,28
1655,45
1655,4
23846,30
23846,26
23846,74
3402,33
3402,26
3402,18
3402,16
20716,48
20716,33
20716,74
5738,33
5738,74
5376,33
5376,27
5376,26
5376,18
5864,35
23789,37
23789,44
23789,18
23789,65
6394,35
6394,45
6394,18
1801,57
1801,38
1801,27
1801,18
20712,48
20712,33
5733,33
5733,74
2531,38
2531,27
2531,44
5732,33
5732,74
5720,74
2646,35
2646,45
25048,41
25048,37
25048,74
25048,74
197,57
197,33
843,26
843,21
843,41
843,74
843,4
23834,46
23834,68
23834,5
868,37
868,21
868,46
978,35
978,37
978,25
1564,57
1564,48
1564,39
620,65
620,35
620,37
620,4
3527,34
3527,39
3527,46
3527,63
6435,30
6435,2
6435,46
6435,26
3119,21
3119,41
3116,65
3116,37
863,26
863,33
863,39
863,18
3498,65
3498,41
3498,37
1625,57
1625,68
1625,48
1625,25
1625,55
1551,48
1551,39
1551,33
5053,26
5053,33
2545,28
2545,44
3297,26
3297,41
2687,57
2687,6
2687,41
530,57
530,48
530,26
530,28
5719,74
2523,38
2523,17
2523,27
2523,16
26216,48
26216,33
5735,33
5735,74
24778,48
24778,34
24778,33
24778,16
2691,35
2691,26
2691,33
2691,18
5725,74
2536,38
2536,26
2536,33
2536,27
5717,74
1703,35
1703,27
5724,74
24744,48
24744,33
24744,56
24744,74
6506,48
6506,25
6506,74
22626,48
22626,33
5390,27
5390,18
5713,74
26176,30
26176,28
26176,74
25297,26
25297,44
25297,62
25297,74
22100,35
22100,48
22100,30
22100,26
22100,18
5796,65
5796,37
24586,74
24586,44
24586,56
3468,26
3468,28
24611,35
24611,37
24611,16
24611,63
24611,74
815,37
815,21
815,41
815,44
815,30
965,66
965,57
965,41
965,33
965,48
984,26
984,48
984,33
3101,26
3101,37
3101,25
25720,26
25720,33
25720,46
23884,30
23884,57
23884,41
23884,74
5021,48
5021,33
6433,70
6433,41
6433,5
6433,55
6433,18
566,49
566,35
566,25
5125,30
6441,41
6441,55
6441,18
6441,35
6441,37
5047,26
5047,33
637,65
637,35
637,37
637,41
735,37
735,28
735,30
698,26
698,21
698,73
426,41
426,33
426,26
2699,45
2699,37
5728,33
5728,74
5727,33
5727,74
2694,35
2694,26
2694,33
2694,18
2695,35
2695,26
2695,33
2695,18
2692,35
2692,26
2692,33
2692,18
5722,74
1818,26
1818,57
1818,27
1818,38
1818,18
24495,26
24495,33
25274,35
25274,26
25274,34
25274,39
25274,74
24711,48
24711,33
24711,46
6512,41
6512,73
6512,74
6172,74
5723,74
5899,35
5899,30
23926,48
23926,33
23926,16
6415,35
6415,26
6415,33
6415,18
6415,74
5726,74
5714,74
26177,30
26177,28
26177,74
4262,65
4262,28
4262,44
4262,37
1293,65
1293,35
1293,37
1293,44
193,26
193,37
193,34
193,4
3428,57
3428,26
3428,33
3428,37
24622,65
24622,70
24622,18
24622,5
24622,26
24622,33
480,21
480,30
1073,26
1073,64
1073,56
3242,41
3242,37
3242,44
3242,16
3107,26
3107,28
1302,21
1302,28
1302,44
1302,64
709,65
709,35
709,37
3466,26
3466,33
3466,25
3466,74
3421,65
3421,41
3421,37
3421,44
5398,48
5398,26
5398,74
5398,33
5981,30
5981,70
5981,28
5981,74
5630,33
5630,21
3048,33
3048,26
3048,40
3048,18
2061,37
2061,28
6396,74
5608,35
5608,26
5608,33
5716,74
6250,35
6250,48
113,37
113,30
113,41
5715,74
6053,65
6053,35
6053,37
6053,45
5443,65
5443,18
1819,26
1819,57
1819,27
1819,38
1819,18
2526,38
2526,57
2526,48
2526,27
2526,18
24385,48
24385,26
24385,25
24385,16
24385,74
5433,27
5433,68
25010,30
25010,2
25010,26
25010,33
25010,25
25010,18
1822,26
1822,57
1822,27
1822,38
1822,18
5760,27
5770,26
5770,27
5770,18
2709,35
1797,57
1797,18
5718,74
25041,74
23879,70
23879,18
4187,21
4187,26
4187,33
1593,35
1593,45
2581,65
2581,37
2581,45
2581,25
3446,26
3446,37
3446,44
1463,57
1463,48
893,37
893,44
25045,74
25045,30
4586,34
919,37
919,21
919,44
919,4
323,37
323,21
468,37
468,74
723,26
723,25
723,74
723,56
257,28
257,26
257,30
23848,2
23848,46
2910,41
2910,64
2910,44
2910,30
2910,46
2589,48
2589,41
2589,33
2589,28
4404,33
21594,37
21594,62
21594,74
3115,40
3115,21
3115,33
3115,64
3115,57
6016,35
2629,35
6488,45
6488,64
6519,65
6519,35
6519,37
6519,45
6519,18
20293,35
20293,45
20293,49
20293,18
20293,74
3320,35
3321,35
21916,35
21916,48
21916,33
21916,37
26022,74
26022,48
26022,33
26022,56
6028,74
5393,35
3322,35
25370,35
25370,37
25370,74
26173,35
26173,41
26173,37
26173,18
26173,26
26173,33
1820,26
1820,57
1820,27
1820,38
1820,18
1821,26
1821,57
1821,27
1821,38
1821,18
5212,35
5212,74
6031,33
6031,74
6405,35
6405,66
3074,35
4152,44
4152,28
4152,74
2844,37
2844,26
2844,44
6474,65
6474,26
6474,44
470,26
470,33
470,74
238,37
238,21
6518,30
6518,26
3361,21
3361,26
3361,33
1382,64
1382,37
1382,28
1382,70
522,65
522,26
522,64
296,26
296,37
296,44
296,74
6009,26
6009,37
6009,38
1181,6
1181,41
1181,30
3054,48
3054,33
3054,26
4270,21
4270,33
4270,46
4201,21
1631,21
1631,28
1631,33
1631,48
1631,25
1631,37
1631,26
2741,48
2741,26
2741,33
2741,73
5041,40
5041,33
6011,45
6011,49
25699,65
25699,46
21785,74
21785,62
6027,74
6493,35
6493,37
6493,18
6033,33
6033,74
6030,74
3508,35
6252,35
6252,48
6044,35
6044,17
3403,33
3403,48
3403,57
3403,18
1796,17
1796,27
1796,16
1796,18
5114,35
6032,33
6032,48
5594,35
5594,27
1800,38
1800,27
1800,18
6029,74
25209,74
5170,17
5170,18
26021,74
26021,48
26021,33
26021,56
6390,35
6390,48
6390,18
25808,65
25808,35
25808,44
25808,18
25463,48
25463,33
25463,56
25463,74
814,57
814,21
814,6
814,30
814,18
2890,57
2890,39
2890,37
1575,21
1575,41
23595,48
23595,40
23595,55
4120,21
1603,33
1603,48
1603,74
1603,26
1603,74
1603,56
290,66
290,26
290,39
290,4
483,57
483,39
6082,48
6082,33
4367,33
2718,26
2718,2
616,28
616,68
616,41
616,48
616,6
616,30
616,55
616,16
5530,64
6448,28
6448,73
6448,18
819,26
819,21
819,33
819,74
1092,66
1092,57
1092,48
1092,33
25624,65
25624,41
25624,55
25624,68
25624,37
1602,41
1602,33
1602,48
1602,74
1602,26
1602,74
1602,56
6017,35
6351,37
6351,44
25050,74
26020,48
26020,33
26020,74
26020,56
25275,6
25275,26
25275,37
25275,74
5438,35
5438,74
22809,35
22809,66
22809,18
24335,48
24335,57
1798,17
1798,18
24341,74
5940,65
1803,26
2984,35
2984,18
4856,57
4856,18
5759,27
25807,30
25807,2
25807,26
25807,33
25807,25
5175,27
5175,35
5176,65
5176,35
25337,48
25337,74
528,26
2793,26
2793,33
2793,25
